timestamp,POE,AOE,HR,FE,PS
1669303569629789841,1.57073,0.261728,-0.187463,2.18255,0.000186617
1669303569673822200,1.57073,0.261728,-0.187432,2.18251,0.000186617
1669303569717285609,1.57075,0.261728,-0.187417,2.18249,0.000186617
1669303569717641228,1.57075,0.261728,-0.187417,2.18248,0.000186617
1669303569736700517,1.57075,0.261728,-0.187417,2.18245,0.000186617
1669303569756708959,1.57075,0.261728,-0.187417,2.18243,0.000186617
1669303569797821081,1.57075,0.261728,-0.187401,2.18242,0.000186617
1669303569841771436,1.57075,0.261728,-0.187371,2.18239,0.000186617
1669303569885968925,1.57076,0.261728,-0.187325,2.18236,0.000186617
1669303569929938957,1.57076,0.261728,-0.187294,2.18232,0.000186617
1669303569973943133,1.57076,0.261728,-0.187279,2.18229,0.000186617
1669303570017834046,1.57076,0.261728,-0.187233,2.18229,0.000186617
1669303570036884408,1.57078,0.261728,-0.187202,2.18228,0.000186617
1669303570056691302,1.57078,0.261728,-0.187171,2.18226,0.000186617
1669303570097887091,1.57079,0.261728,-0.187156,2.18225,0.000186617
1669303570141863916,1.57079,0.261728,-0.187156,2.1822,0.000186617
1669303570185862922,1.57079,0.261728,-0.187141,2.18217,0.000186617
1669303570185916633,1.57079,0.261728,-0.187141,2.18216,0.000186617
1669303570229843323,1.57079,0.261713,-0.187141,2.18214,0.000186617
1669303570273769993,1.57079,0.261713,-0.187141,2.18223,0.000186617
1669303570316966141,1.57079,0.261713,-0.187141,2.18232,0.000186617
1669303570317199890,1.57079,0.261713,-0.187095,2.18242,0.000186617
1669303570337286199,1.57079,0.261713,-0.186803,2.18249,0.000186617
1669303570357104043,1.57081,0.261713,-0.186205,2.1826,0.000186617
1669303570397533242,1.57081,0.261713,-0.185484,2.18268,0.000186617
1669303570437578620,1.57081,0.261713,-0.183889,2.18278,0.000186617
1669303570437847315,1.57081,0.261713,-0.18283,2.18283,0.000186617
1669303570457391395,1.57081,0.261713,-0.181664,2.18289,0.000186617
1669303570476883787,1.57081,0.261713,-0.180468,2.18292,0.000186617
1669303570517835107,1.57081,0.261713,-0.178029,2.18295,0.000186617
1669303570562101837,1.57082,0.261713,-0.175129,2.18298,0.000186617
1669303570606023397,1.57082,0.261713,-0.171954,2.18302,0.000186617
1669303570649906025,1.57082,0.261713,-0.168472,2.18305,0.000186617
1669303570693797058,1.57082,0.261713,-0.164575,2.18308,0.000186617
1669303570737419407,1.57082,0.261713,-0.162658,2.18309,0.000186617
1669303570737483156,1.57082,0.261713,-0.16071,2.18309,0.000186617
1669303570737961575,1.57082,0.261713,-0.158593,2.18309,0.000186617
1669303570756906660,1.57082,0.261713,-0.156369,2.18309,0.000186617
1669303570777315294,1.57082,0.261713,-0.153945,2.18309,0.000186617
1669303570821826352,1.57082,0.261713,-0.148929,2.18311,0.000186617
1669303570865683772,1.57082,0.261713,-0.143253,2.18311,0.000186617
1669303570909822882,1.57082,0.261713,-0.140461,2.18311,0.000186617
1669303570909876663,1.57082,0.261713,-0.137638,2.18311,0.000186617
1669303570953865269,1.57082,0.261713,-0.131763,2.18311,0.000186617
1669303570997651215,1.57082,0.261713,-0.125458,2.18311,0.000186617
1669303570998004759,1.57082,0.261713,-0.122222,2.18311,0.000186617
1669303571017018573,1.57082,0.261713,-0.118786,2.18311,0.000186617
1669303571036813965,1.57082,0.261713,-0.115303,2.18311,0.000186617
1669303571078022268,1.57082,0.261713,-0.107894,2.18311,0.000186617
1669303571121991979,1.57082,0.261713,-0.100439,2.18311,0.000186617
1669303571165909763,1.57082,0.261713,-0.0926921,2.18311,0.000186617
1669303571209906074,1.57082,0.261713,-0.0848687,2.18311,0.000186617
1669303571254108462,1.57082,0.261713,-0.0761403,2.18311,0.000186617
1669303571297280124,1.57082,0.261713,-0.0669976,2.18309,0.000186617
1669303571297523511,1.57082,0.261713,-0.0625644,2.18309,0.000186617
1669303571316644576,1.57082,0.261713,-0.0577323,2.18308,0.000186617
1669303571336626128,1.57082,0.261713,-0.0530229,2.18308,0.000186617
1669303571378118144,1.57082,0.261713,-0.0429905,2.18308,0.000186617
1669303571422024676,1.57082,0.261713,-0.0329888,2.183,0.000186617
1669303571465946748,1.57082,0.261713,-0.0283255,2.18297,0.000186617
1669303571466005809,1.57082,0.261713,-0.0229718,2.18295,0.000186617
1669303571510015204,1.57082,0.261713,-0.011881,2.18294,0.000186617
1669303571553897021,1.57082,0.261713,-0.000606058,2.18291,0.000186617
1669303571596772305,1.57082,0.261713,0.00493169,2.18288,0.000186617
1669303571596875379,1.57082,0.261713,0.0106995,2.18288,0.000186617
1669303571597248811,1.57082,0.261713,0.0165594,2.18285,0.000186617
1669303571616422585,1.57082,0.261713,0.0226341,2.18285,0.000186617
1669303571636948359,1.57082,0.261713,0.0284479,2.18282,0.000186617
1669303571677687300,1.57082,0.261713,0.0344152,2.1828,0.000186617
1669303571717254700,1.57082,0.261713,0.0467025,2.18277,0.000186617
1669303571717539876,1.57082,0.261713,0.0528232,2.18275,0.000186617
1669303571737444593,1.57082,0.261713,0.0596188,2.18274,0.000186617
1669303571756625460,1.57082,0.261713,0.0660003,2.18272,0.000186617
1669303571797880011,1.57082,0.261713,0.0799597,2.18269,0.000186617
1669303571841903853,1.57082,0.261713,0.093014,2.18266,0.000186617
1669303571885868816,1.57082,0.261713,0.0998864,2.18265,0.000186617
1669303571885922827,1.57082,0.261713,0.106851,2.18263,0.000186617
1669303571930122400,1.57082,0.261713,0.121531,2.1826,0.000186617
1669303571973953611,1.57082,0.261713,0.135583,2.18259,0.000186617
1669303572017043118,1.57082,0.261713,0.150432,2.18254,0.000186617
1669303572017377326,1.57082,0.261713,0.157519,2.18254,0.000186617
1669303572036659895,1.57082,0.261713,0.164498,2.18252,0.000186617
1669303572056850960,1.57082,0.261713,0.171509,2.18251,0.000186617
1669303572098050577,1.57082,0.261713,0.185974,2.18251,0.000186617
1669303572141810644,1.57081,0.261713,0.200057,2.18249,0.000186617
1669303572186029954,1.57081,0.261713,0.21486,2.18248,0.000186617
1669303572229723576,1.57081,0.261713,0.221763,2.18248,0.000186617
1669303572229793919,1.57081,0.261713,0.228666,2.18248,0.000186617
1669303572273991208,1.57081,0.261713,0.243269,2.18245,0.000186617
1669303572318039176,1.57081,0.261713,0.257214,2.18242,0.000186617
1669303572357082842,1.57081,0.261713,0.271802,2.18242,0.000186617
1669303572357434122,1.57079,0.261713,0.27892,2.1824,0.000186617
1669303572376764630,1.57079,0.261713,0.285915,2.18239,0.000186617
1669303572396618582,1.57079,0.261713,0.292986,2.18236,0.000186617
1669303572437999139,1.57079,0.261713,0.300503,2.18236,0.000186617
1669303572438060304,1.57079,0.261713,0.307559,2.18234,0.000186617
1669303572481786477,1.57079,0.261713,0.314585,2.18234,0.000186617
1669303572481965433,1.57079,0.261713,0.321764,2.18232,0.000186617
1669303572526200623,1.57079,0.261713,0.336307,2.18232,0.000186617
1669303572570160426,1.57079,0.261713,0.350051,2.18232,0.000186617
1669303572613723233,1.57079,0.261713,0.364517,2.18231,0.000186617
1669303572657471257,1.57079,0.261713,0.378875,2.18231,0.000186617
1669303572657760420,1.57079,0.261713,0.385763,2.18231,0.000186617
1669303572687178001,1.57079,0.261713,0.393371,2.18229,0.000186617
1669303572697908351,1.57079,0.261713,0.400673,2.18229,0.000186617
1669303572741920883,1.57079,0.261713,0.414449,2.18229,0.000186617
1669303572785859205,1.57079,0.261713,0.421704,2.18229,0.000186617
1669303572785972868,1.57079,0.261713,0.429068,2.18229,0.000186617
1669303572829944604,1.57079,0.261713,0.443104,2.18229,0.000186617
1669303572873998723,1.57079,0.261713,0.457646,2.18229,0.000186617
1669303572918064104,1.57078,0.261713,0.471836,2.18228,0.000186617
1669303572958315950,1.57078,0.261713,0.48578,2.18226,0.000186617
1669303572958613729,1.57078,0.261713,0.493174,2.18226,0.000186617
1669303572976957264,1.57078,0.261713,0.500061,2.18226,0.000186617
1669303572997005381,1.57078,0.261713,0.507133,2.18226,0.000186617
1669303573038153069,1.57078,0.261713,0.521691,2.18225,0.000186617
1669303573082019687,1.57078,0.261713,0.535788,2.18223,0.000186617
1669303573126077444,1.57078,0.261713,0.549993,2.1822,0.000186617
1669303573170047976,1.57078,0.261713,0.564612,2.1822,0.000186617
1669303573213993482,1.57078,0.261713,0.579032,2.18217,0.000186617
1669303573257000084,1.57078,0.261713,0.59319,2.18216,0.000186617
1669303573257335965,1.57078,0.261713,0.600262,2.18214,0.000186617
1669303573277015639,1.57078,0.261713,0.606996,2.18214,0.000186617
1669303573296968607,1.57078,0.261713,0.614206,2.18214,0.000186617
1669303573337731423,1.57078,0.261713,0.628595,2.18213,0.000186617
1669303573381924103,1.57078,0.261713,0.642831,2.18211,0.000186617
1669303573425987841,1.57078,0.261713,0.657465,2.18211,0.000186617
1669303573469925131,1.57078,0.261713,0.671041,2.18211,0.000186617
1669303573513993828,1.57078,0.261728,0.685844,2.18211,0.000186617
1669303573557866567,1.57078,0.261728,0.707259,2.18209,0.000186617
1669303573577099763,1.57078,0.261728,0.714284,2.18209,0.000186617
1669303573596744452,1.57078,0.261728,0.721433,2.18208,0.000186617
1669303573637777325,1.57078,0.261728,0.735392,2.18208,0.000186617
1669303573681911535,1.57078,0.261728,0.749889,2.18208,0.000186617
1669303573725799824,1.57078,0.261744,0.763925,2.18208,0.000186617
1669303573770081040,1.57078,0.261744,0.778513,2.18208,0.000186617
1669303573814049349,1.57078,0.261744,0.79258,2.18206,0.000186617
1669303573858187646,1.57078,0.261759,0.813995,2.18206,0.000186617
1669303573877076936,1.57078,0.261774,0.820959,2.18206,0.000186617
1669303573897089506,1.57078,0.261774,0.828353,2.18205,0.000186617
1669303573938264877,1.57078,0.261897,0.842634,2.18205,0.000186617
1669303573982041105,1.57078,0.261897,0.856302,2.18205,0.000186617
1669303574025874299,1.57078,0.261912,0.870691,2.18205,0.000186617
1669303574069962553,1.57078,0.261912,0.885142,2.18202,0.000186617
1669303574114109087,1.57078,0.261912,0.899592,2.18202,0.000186617
1669303574157712950,1.57078,0.261912,0.913812,2.18202,0.000186617
1669303574158077425,1.57078,0.261912,0.920623,2.182,0.000186617
1669303574176970993,1.57078,0.261928,0.92771,2.182,0.000186617
1669303574197232320,1.57078,0.261928,0.935119,2.182,0.000186617
1669303574241881367,1.57078,0.261928,0.949263,2.18199,0.000186617
1669303574286093645,1.57078,0.261928,0.956181,2.18199,0.000186617
1669303574286147476,1.57078,0.261928,0.963636,2.18199,0.000186617
1669303574329980159,1.57078,0.261928,0.977795,2.18197,0.000186617
1669303574373976921,1.57078,0.261928,0.991785,2.18197,0.000186617
1669303574417112375,1.57078,0.261928,1.00636,2.18196,0.000186617
1669303574417419823,1.57078,0.261928,1.01337,2.18196,0.000186617
1669303574437021912,1.57078,0.261928,1.02064,2.18196,0.000186617
1669303574457666970,1.57078,0.261928,1.02774,2.18194,0.000186617
1669303574502146158,1.57078,0.261928,1.04196,2.18194,0.000186617
1669303574545832276,1.57078,0.261928,1.05588,2.18193,0.000186617
1669303574590318829,1.57078,0.261928,1.07043,2.1819,0.000186617
1669303574633762882,1.57078,0.261928,1.08432,2.1819,0.000186617
1669303574677044470,1.57078,0.261928,1.09166,2.1819,0.000186617
1669303574677163835,1.57078,0.261928,1.09877,2.1819,0.000186617
1669303574677638817,1.57078,0.261928,1.10558,2.18188,0.000186617
1669303574697013028,1.57078,0.261928,1.11296,2.18186,0.000186617
1669303574717038712,1.57078,0.261928,1.12004,2.18186,0.000186617
1669303574757806077,1.57078,0.261928,1.12721,2.18186,0.000186617
1669303574757866200,1.57078,0.261928,1.13451,2.18186,0.000186617
1669303574801839798,1.57078,0.261928,1.14167,2.18185,0.000186617
1669303574801906093,1.57078,0.261928,1.14867,2.18185,0.000186617
1669303574845887807,1.57078,0.261928,1.15612,2.18185,0.000186617
1669303574845946477,1.57078,0.261928,1.16281,2.18185,0.000186617
1669303574890008060,1.57078,0.261928,1.17677,2.18185,0.000186617
1669303574933822981,1.57078,0.261928,1.18421,2.18185,0.000186617
1669303574933888714,1.57078,0.261928,1.19121,2.18183,0.000186617
1669303574977729884,1.57078,0.261928,1.20513,2.18183,0.000186617
1669303574978109197,1.57078,0.261928,1.21257,2.18183,0.000186617
1669303574998210594,1.57078,0.261928,1.21983,2.18182,0.000186617
1669303575017205812,1.57078,0.261928,1.22669,2.18182,0.000186617
1669303575057960603,1.57078,0.261928,1.24083,2.18182,0.000186617
1669303575101953417,1.57078,0.261928,1.25548,2.1818,0.000186617
1669303575145794517,1.57078,0.261928,1.26255,2.1818,0.000186617
1669303575146290990,1.57078,0.261928,1.26956,2.1818,0.000186617
1669303575190162987,1.57078,0.261928,1.28415,2.1818,0.000186617
1669303575234022702,1.57078,0.261928,1.29767,2.1818,0.000186617
1669303575277018874,1.57078,0.261928,1.31179,2.1818,0.000186617
1669303575277266639,1.57078,0.261928,1.31882,2.1818,0.000186617
1669303575296693569,1.57078,0.261928,1.32542,2.18179,0.000186617
1669303575316899272,1.57078,0.261928,1.33201,2.18179,0.000186617
1669303575357887010,1.57078,0.261928,1.34513,2.18179,0.000186617
1669303575401680100,1.57078,0.261928,1.35149,2.18179,0.000186617
1669303575401734061,1.57078,0.261928,1.35748,2.18179,0.000186617
1669303575446270988,1.57078,0.261928,1.36986,2.18179,0.000186617
1669303575489773802,1.57078,0.261928,1.37602,2.18179,0.000186617
1669303575489831961,1.57078,0.261928,1.38211,2.18177,0.000186617
1669303575533762689,1.57078,0.261928,1.3938,2.18177,0.000186617
1669303575577159354,1.57079,0.261928,1.40543,2.18177,0.000186617
1669303575577335344,1.57079,0.261928,1.41054,2.18177,0.000186617
1669303575596832345,1.57079,0.261928,1.41578,2.18177,0.000186617
1669303575616679796,1.57079,0.261928,1.42104,2.18177,0.000186617
1669303575657918305,1.57079,0.261912,1.4316,2.18177,0.000186617
1669303575702002421,1.57079,0.261912,1.44197,2.18176,0.000186617
1669303575745961452,1.57079,0.261912,1.45169,2.18176,0.000186617
1669303575790065756,1.57079,0.261912,1.46136,2.18176,0.000186617
1669303575833800396,1.57079,0.261897,1.47029,2.18176,0.000186617
1669303575877352863,1.57079,0.261897,1.47883,2.18176,0.000186617
1669303575877533513,1.57079,0.261897,1.48296,2.18176,0.000186617
1669303575896976472,1.57079,0.261897,1.48704,2.18176,0.000186617
1669303575917113376,1.57079,0.261897,1.49119,2.18176,0.000186617
1669303575958017147,1.57081,0.261882,1.49928,2.18174,0.000186617
1669303576001767546,1.57081,0.261882,1.50696,2.18174,0.000186617
1669303576045711118,1.57081,0.261744,1.51408,2.18174,0.000186617
1669303576089885383,1.57081,0.261713,1.52108,2.18174,0.000186617
1669303576133740689,1.57081,0.261713,1.52758,2.18173,0.000186617
1669303576177267779,1.57081,0.261713,1.53384,2.18173,0.000186617
1669303576177434292,1.57081,0.261713,1.53685,2.18173,0.000186617
1669303576196645937,1.57081,0.261713,1.53964,2.18173,0.000186617
1669303576216590870,1.57081,0.261713,1.54237,2.18173,0.000186617
1669303576257688665,1.57081,0.261713,1.54487,2.18173,0.000186617
1669303576257748277,1.57081,0.261713,1.54758,2.18171,0.000186617
1669303576301780786,1.57081,0.261713,1.55285,2.18171,0.000186617
1669303576345659877,1.57081,0.261713,1.55774,2.18171,0.000186617
1669303576389836126,1.57081,0.261713,1.56199,2.18171,0.000186617
1669303576433839501,1.57081,0.261713,1.56593,2.18171,0.000186617
1669303576477492226,1.57081,0.261713,1.56958,2.18171,0.000186617
1669303576477574942,1.57081,0.261713,1.57115,2.18171,0.000186617
1669303576497528291,1.57081,0.261713,1.5727,2.18171,0.000186617
1669303576517316890,1.57081,0.261713,1.57408,2.1817,0.000186617
1669303576561650785,1.57081,0.261713,1.57691,2.1817,0.000186617
1669303576605696930,1.57081,0.261713,1.57951,2.1817,0.000186617
1669303576649450395,1.57081,0.261713,1.58064,2.1817,0.000186617
1669303576649567745,1.57081,0.261713,1.58164,2.1817,0.000186617
1669303576693918152,1.57081,0.261713,1.58351,2.1817,0.000186617
1669303576737260705,1.57081,0.261713,1.58491,2.1817,0.000186617
1669303576737549227,1.57081,0.261713,1.58549,2.1817,0.000186617
1669303576756638943,1.57081,0.261713,1.58595,2.1817,0.000186617
1669303576777213649,1.57081,0.261713,1.58629,2.1817,0.000186617
1669303576821784720,1.57081,0.261713,1.58689,2.18168,0.000186617
1669303576865807410,1.57081,0.261713,1.58725,2.18168,0.000186617
1669303576909899211,1.57081,0.261713,1.58727,2.18168,0.000186617
1669303576953893338,1.57081,0.261713,1.58727,2.18168,0.000186617
1669303576997346609,1.57081,0.261713,1.58727,2.18168,0.000186617
1669303576997456035,1.57081,0.261713,1.58727,2.18168,0.000186617
1669303577017045800,1.57081,0.261713,1.58727,2.18168,0.000186617
1669303577037257745,1.57081,0.261713,1.58727,2.18168,0.000186617
1669303577081671070,1.57081,0.261713,1.5871,2.18168,0.000186617
1669303577125594283,1.57081,0.261713,1.58679,2.18168,0.000186617
1669303577169693998,1.57081,0.261713,1.5865,2.18168,0.000186617
1669303577213599168,1.57081,0.261713,1.58638,2.18168,0.000186617
1669303577257175530,1.57081,0.261713,1.58633,2.18167,0.000186617
1669303577257226105,1.57081,0.261713,1.58632,2.18167,0.000186617
1669303577257542881,1.57081,0.261713,1.58627,2.18167,0.000186617
1669303577277275865,1.57081,0.261713,1.58618,2.18167,0.000186617
1669303577296851054,1.57081,0.261713,1.58613,2.18167,0.000186617
1669303577337560760,1.57081,0.261713,1.58606,2.18167,0.000186617
1669303577381776223,1.57081,0.261713,1.58601,2.18167,0.000186617
1669303577425771512,1.57081,0.261713,1.58597,2.18167,0.000186617
1669303577469830411,1.57081,0.261713,1.58589,2.18167,0.000186617
1669303577513825379,1.57081,0.261713,1.5858,2.18167,0.000186617
1669303577557102158,1.57081,0.261713,1.58577,2.18167,0.000186617
1669303577557146802,1.57081,0.261713,1.58577,2.18167,0.000186617
1669303577557438701,1.57081,0.261713,1.58574,2.18167,0.000186617
1669303577576973072,1.57081,0.261713,1.58572,2.18167,0.000186617
1669303577596876437,1.57081,0.261713,1.5857,2.18167,0.000186617
1669303577637688045,1.57081,0.261713,1.58564,2.18167,0.000186617
1669303577681727297,1.57081,0.261713,1.58561,2.18167,0.000186617
1669303577725793770,1.57081,0.261713,1.58549,2.18167,0.000186617
1669303577769691856,1.57081,0.261713,1.58538,2.18167,0.000186617
1669303577813779198,1.57081,0.261713,1.58531,2.18167,0.000186617
1669303577857699927,1.57081,0.261713,1.58529,2.18167,0.000186617
1669303577857893140,1.57081,0.261713,1.58527,2.18167,0.000186617
1669303577877004257,1.57081,0.261713,1.58524,2.18167,0.000186617
1669303577896909505,1.57081,0.261713,1.58524,2.18167,0.000186617
1669303577937685856,1.57081,0.261713,1.58529,2.18167,0.000186617
1669303577981740557,1.57081,0.261713,1.58552,2.18167,0.00267656
1669303578025784137,1.57079,0.261713,1.58495,2.18167,0.00898292
1669303578069791790,1.57079,0.261713,1.58267,2.18167,0.0193503
1669303578113717508,1.57079,0.261713,1.57986,2.18167,0.0314294
1669303578157510357,1.57079,0.261713,1.57698,2.18167,0.0444016
1669303578157739958,1.57079,0.261713,1.57558,2.18167,0.0515046
1669303578177611413,1.57079,0.261713,1.57438,2.18167,0.0590819
1669303578197601972,1.57079,0.261713,1.57337,2.18167,0.0656846
1669303578241672743,1.57079,0.261713,1.57217,2.18167,0.0766411
1669303578285812073,1.57079,0.261713,1.57185,2.18167,0.0826103
1669303578329599742,1.57079,0.261713,1.57179,2.18167,0.0870603
1669303578373698856,1.57078,0.261713,1.57178,2.18167,0.0892242
1669303578416795958,1.57078,0.261713,1.57178,2.18167,0.0902802
1669303578416857093,1.57078,0.261713,1.57176,2.18167,0.0908249
1669303578417150764,1.57078,0.261713,1.57175,2.18167,0.0912362
1669303578437602510,1.57078,0.261713,1.57173,2.18167,0.0916067
1669303578458121080,1.57078,0.261713,1.57171,2.18167,0.0919661
1669303578501649112,1.57078,0.261713,1.57171,2.18167,0.0920773
1669303578501880316,1.57078,0.261713,1.57171,2.18167,0.0923292
1669303578545702149,1.57078,0.261713,1.57168,2.18167,0.0928591
1669303578589803177,1.57078,0.261713,1.57165,2.18167,0.0929221
1669303578633652161,1.57078,0.261713,1.57162,2.18167,0.0929221
1669303578676867345,1.57078,0.261713,1.57159,2.18167,0.0929295
1669303578677119028,1.57078,0.261713,1.57158,2.18167,0.0930036
1669303578696710086,1.57078,0.261713,1.57156,2.18167,0.0930962
1669303578716905199,1.57078,0.261713,1.57153,2.18167,0.0930962
1669303578757805934,1.57078,0.261713,1.57148,2.18167,0.0930999
1669303578801697598,1.57078,0.261728,1.57144,2.18167,0.0930999
1669303578845629028,1.57078,0.261728,1.57139,2.18167,0.0930999
1669303578889869127,1.57078,0.261728,1.57135,2.18167,0.0930999
1669303578933870317,1.57076,0.261728,1.57132,2.18167,0.0930999
1669303578977774776,1.57076,0.261728,1.5713,2.18167,0.0930999
1669303579018043844,1.57076,0.261744,1.57125,2.18167,0.0930999
1669303579018349248,1.57076,0.261744,1.57124,2.18167,0.0930962
1669303579037540455,1.57076,0.261744,1.57124,2.18167,0.0930962
1669303579057450231,1.57076,0.261744,1.57122,2.18167,0.0930962
1669303579101859779,1.57076,0.261759,1.57119,2.18167,0.0930962
1669303579145916704,1.57076,0.26182,1.57115,2.18167,0.0930962
1669303579189982846,1.57076,0.262035,1.5711,2.18167,0.0930962
1669303579234232323,1.57076,0.262081,1.57107,2.18167,0.0930962
1669303579277447026,1.57076,0.262081,1.57104,2.18167,0.0930962
1669303579277707435,1.57076,0.262081,1.57102,2.18167,0.0930962
1669303579297015572,1.57076,0.262081,1.57102,2.18167,0.0930962
1669303579316446098,1.57076,0.262081,1.57102,2.18167,0.0930962
1669303579357708623,1.57076,0.262081,1.57104,2.18167,0.0930962
1669303579401583786,1.57076,0.262081,1.57115,2.18167,0.0930962
1669303579445851918,1.57076,0.262081,1.57144,2.18167,0.092433
1669303579489929762,1.57076,0.262081,1.57153,2.18167,0.0916771
1669303579490032595,1.57076,0.262081,1.57168,2.18167,0.0915289
1669303579533854018,1.57076,0.262081,1.57178,2.18167,0.0901505
1669303579577513316,1.57076,0.262081,1.57191,2.18167,0.088913
1669303579577833427,1.57076,0.262081,1.57201,2.18167,0.0877569
1669303579597259105,1.57076,0.262081,1.57202,2.18167,0.086901
1669303579616865963,1.57076,0.262081,1.57205,2.18167,0.0862489
1669303579657859241,1.57076,0.262081,1.57208,2.18167,0.0852855
1669303579657928702,1.57076,0.262081,1.5721,2.18167,0.0836589
1669303579701818573,1.57076,0.262081,1.57211,2.18167,0.0816432
1669303579745878073,1.57076,0.262081,1.57211,2.18167,0.078353
1669303579790007775,1.57076,0.262081,1.57213,2.18167,0.0753554
1669303579833492905,1.57076,0.262081,1.57213,2.18167,0.0719503
1669303579877016398,1.57076,0.262081,1.57213,2.18167,0.0698345
1669303579877167873,1.57076,0.262081,1.57213,2.18167,0.0679337
1669303579877471103,1.57076,0.262081,1.57213,2.18167,0.0661774
1669303579896976820,1.57076,0.262081,1.57213,2.18167,0.0640729
1669303579917190047,1.57076,0.262081,1.57213,2.18167,0.0618423
1669303579957938526,1.57076,0.262081,1.57213,2.18167,0.0578221
1669303580001932593,1.57076,0.262081,1.57213,2.18167,0.0521345
1669303580046116847,1.57076,0.262081,1.57213,2.18167,0.047099
1669303580089932309,1.57076,0.262081,1.57213,2.18167,0.0414559
1669303580133694841,1.57076,0.262081,1.57213,2.18167,0.0358017
1669303580176872874,1.57076,0.262081,1.57213,2.18167,0.0324669
1669303580176990425,1.57076,0.262081,1.57213,2.18167,0.0292619
1669303580177331847,1.57076,0.262081,1.57213,2.18167,0.0263125
1669303580197277391,1.57076,0.262081,1.57213,2.18167,0.0232334
1669303580217600654,1.57076,0.262081,1.57213,2.18167,0.0196207
1669303580261876461,1.57076,0.262081,1.57213,2.18167,0.0126586
1669303580305875397,1.57076,0.262081,1.57213,2.18167,0.00535917
1669303580349674157,1.57076,0.262081,1.57213,2.18167,-0.00260345
1669303580393793389,1.57076,0.262081,1.57201,2.18167,-0.0100733
1669303580437119581,1.57076,0.262081,1.57191,2.18167,-0.0185657
1669303580437468917,1.57076,0.262081,1.5719,2.18167,-0.0225563
1669303580457794575,1.57076,0.262081,1.5719,2.18167,-0.0271027
1669303580477495891,1.57076,0.262081,1.57188,2.18167,-0.0318528
1669303580521884559,1.57076,0.262081,1.57187,2.18165,-0.0405306
1669303580566156528,1.57076,0.262081,1.57185,2.18165,-0.0504607
1669303580610124486,1.57076,0.262081,1.57184,2.18165,-0.0597757
1669303580653819852,1.57076,0.262081,1.57179,2.18165,-0.0699059
1669303580698034994,1.57076,0.262081,1.57173,2.18165,-0.0856089
1669303580717064537,1.57076,0.262081,1.5717,2.18165,-0.0906962
1669303580737614797,1.57076,0.262081,1.57168,2.18165,-0.0962319
1669303580782067977,1.57076,0.262081,1.57165,2.18165,-0.107303
1669303580825738696,1.57076,0.262081,1.57164,2.18165,-0.119134
1669303580870119970,1.57076,0.262081,1.57162,2.18165,-0.13118
1669303580913958936,1.57076,0.262081,1.57161,2.18165,-0.142774
1669303580957774437,1.57076,0.262081,1.57159,2.18165,-0.155698
1669303580999846022,1.57076,0.262081,1.57156,2.18165,-0.167921
1669303581000207992,1.57076,0.262081,1.57155,2.18165,-0.174861
1669303581017373694,1.57076,0.262081,1.57153,2.18165,-0.181427
1669303581037376415,1.57076,0.262081,1.57153,2.18165,-0.188152
1669303581082013250,1.57076,0.262081,1.5715,2.18165,-0.202132
1669303581125907108,1.57076,0.262081,1.57148,2.18165,-0.214486
1669303581170137239,1.57076,0.262081,1.57148,2.18165,-0.228651
1669303581213761050,1.57076,0.262081,1.57148,2.18165,-0.24302
1669303581257510467,1.57076,0.262081,1.57148,2.18165,-0.256685
1669303581257870814,1.57076,0.262081,1.57147,2.18165,-0.264114
1669303581276796833,1.57076,0.262081,1.57147,2.18165,-0.271083
1669303581297060975,1.57076,0.262081,1.57147,2.18165,-0.27756
1669303581337499402,1.57076,0.262081,1.57147,2.18165,-0.284282
1669303581337778236,1.57076,0.262081,1.57147,2.18165,-0.291807
1669303581382051868,1.57076,0.262081,1.57147,2.18165,-0.306117
1669303581425981524,1.57076,0.262081,1.57145,2.18165,-0.319389
1669303581470029162,1.57076,0.262081,1.57145,2.18165,-0.333602
1669303581514119028,1.57076,0.262081,1.57144,2.18165,-0.348046
1669303581557840733,1.57076,0.262081,1.57144,2.18165,-0.361574
1669303581597490588,1.57076,0.262081,1.57144,2.18165,-0.368236
1669303581597552425,1.57076,0.262081,1.57142,2.18165,-0.37575
1669303581597974037,1.57076,0.262081,1.57142,2.18165,-0.382623
1669303581617019570,1.57076,0.262081,1.57141,2.18165,-0.389174
1669303581636897858,1.57076,0.262081,1.57141,2.18165,-0.396696
1669303581678060936,1.57076,0.262081,1.57133,2.18165,-0.41025
1669303581722004948,1.57076,0.262081,1.57128,2.18165,-0.424559
1669303581765671881,1.57076,0.262081,1.57128,2.18165,-0.43154
1669303581765780194,1.57076,0.262081,1.57127,2.18165,-0.439032
1669303581809753522,1.57076,0.262081,1.57127,2.18165,-0.452979
1669303581853869358,1.57076,0.262081,1.57127,2.18165,-0.466903
1669303581897261253,1.57076,0.262081,1.57127,2.18165,-0.480238
1669303581897630357,1.57076,0.262081,1.57127,2.18165,-0.487642
1669303581917281468,1.57076,0.262081,1.57127,2.18165,-0.494159
1669303581936544289,1.57076,0.262081,1.57127,2.18165,-0.501922
1669303581977545152,1.57076,0.262081,1.57127,2.18165,-0.508513
1669303582017165752,1.57076,0.262081,1.57127,2.18165,-0.523082
1669303582017375156,1.57076,0.262081,1.57127,2.18165,-0.52967
1669303582036800603,1.57076,0.262081,1.57125,2.18165,-0.537207
